seq,pwm,rpm,thrust,voltage,current,watts,gpwatt
1,1000,0,0.00,16.75,0.66,11.02,0.000
2,1000,0,0.00,16.75,0.67,11.18,0.000
3,1002,0,0.00,16.75,0.66,11.00,0.000
4,1002,0,0.00,16.75,0.67,11.16,0.000
5,1004,0,0.00,16.75,0.66,11.07,0.000
6,1004,0,0.00,16.75,0.67,11.25,0.000
7,1006,0,0.00,16.76,0.67,11.17,0.000
8,1006,0,0.00,16.75,0.67,11.20,0.000
9,1008,0,0.00,16.75,0.66,11.12,0.000
10,1008,0,0.00,16.76,0.67,11.18,0.000
11,1010,0,0.00,16.75,0.67,11.30,0.000
12,1010,0,0.00,16.75,0.66,10.98,0.000
13,1012,0,0.00,16.75,0.67,11.15,0.000
14,1012,0,0.00,16.76,0.66,11.05,0.000
15,1014,0,0.00,16.75,0.68,11.42,0.000
16,1014,0,0.00,16.75,0.69,11.57,0.000
17,1016,0,0.00,16.75,0.70,11.75,0.000
18,1016,0,0.00,16.71,0.89,14.82,0.000
19,1018,0,0.00,16.71,1.22,20.40,0.000
20,1018,0,0.91,16.71,1.34,22.40,0.040
21,1020,0,2.06,16.72,1.27,21.24,0.097
22,1020,0,2.66,16.72,1.19,19.90,0.134
23,1022,0,3.15,16.73,1.10,18.32,0.172
24,1022,0,4.14,16.73,1.01,16.92,0.245
25,1024,0,4.67,16.73,0.98,16.37,0.285
26,1024,0,5.13,16.73,0.97,16.18,0.317
27,1026,0,5.62,16.74,0.93,15.52,0.362
28,1026,0,5.86,16.74,0.90,15.11,0.388
29,1028,0,6.26,16.73,0.89,14.89,0.421
30,1028,0,7.17,16.74,0.87,14.51,0.494
31,1030,0,7.66,16.74,0.85,14.29,0.536
32,1030,0,7.70,16.74,0.85,14.32,0.538
33,1032,0,7.53,16.74,0.84,14.14,0.533
34,1032,0,7.89,16.74,0.84,14.09,0.560
35,1034,0,8.09,16.74,0.82,13.76,0.587
36,1034,0,8.03,16.74,0.85,14.21,0.565
37,1036,0,8.23,16.74,0.85,14.20,0.579
38,1036,0,8.62,16.74,0.83,13.87,0.621
39,1038,0,8.78,16.73,0.82,13.81,0.636
40,1038,0,8.77,16.74,0.83,13.94,0.629
41,1040,0,9.07,16.74,0.84,14.07,0.645
42,1040,0,9.25,16.74,0.83,13.98,0.662
43,1042,0,9.20,16.74,0.85,14.17,0.649
44,1042,0,9.05,16.74,0.85,14.23,0.636
45,1044,0,9.21,16.74,0.84,14.10,0.653
46,1044,0,9.25,16.74,0.84,14.13,0.655
47,1046,0,9.57,16.74,0.84,14.11,0.678
48,1046,0,9.93,16.74,0.86,14.46,0.686
49,1048,0,10.36,16.74,0.85,14.28,0.725
50,1048,0,10.18,16.73,0.85,14.27,0.713
51,1050,0,10.25,16.74,0.86,14.45,0.710
52,1050,0,10.73,16.73,0.86,14.36,0.748
53,1052,0,10.96,16.73,0.86,14.39,0.762
54,1052,0,10.99,16.74,0.87,14.54,0.756
55,1054,0,10.97,16.74,0.85,14.30,0.767
56,1054,0,11.16,16.74,0.86,14.45,0.772
57,1056,0,11.44,16.74,0.86,14.33,0.799
58,1056,0,11.63,16.74,0.85,14.29,0.814
59,1058,0,11.82,16.74,0.87,14.54,0.813
60,1058,0,11.68,16.74,0.86,14.33,0.816
61,1060,0,11.59,16.74,0.87,14.55,0.797
62,1060,0,12.09,16.74,0.86,14.37,0.842
63,1062,0,12.50,16.74,0.87,14.62,0.855
64,1062,0,12.50,16.73,0.90,15.09,0.828
65,1064,0,12.67,16.74,0.89,14.87,0.852
66,1064,0,12.96,16.73,0.89,14.87,0.872
67,1066,0,13.11,16.73,0.89,14.83,0.884
68,1066,0,13.37,16.74,0.90,15.00,0.892
69,1068,0,13.55,16.73,0.88,14.79,0.916
70,1068,0,13.86,16.73,0.90,15.07,0.920
71,1070,0,14.24,16.73,0.89,14.96,0.952
72,1070,0,14.12,16.73,0.90,15.11,0.934
73,1072,0,14.06,16.73,0.90,15.12,0.930
74,1072,0,14.36,16.74,0.93,15.50,0.927
75,1074,0,14.63,16.74,0.91,15.20,0.963
76,1074,0,14.74,16.74,0.89,14.89,0.990
77,1076,0,14.95,16.74,0.91,15.27,0.979
78,1076,0,15.31,16.73,0.92,15.33,0.999
79,1078,0,15.57,16.73,0.91,15.29,1.018
80,1078,0,16.07,16.73,0.92,15.37,1.046
81,1080,0,16.48,16.73,0.92,15.43,1.069
82,1080,0,16.82,16.73,0.92,15.31,1.098
83,1082,0,17.15,16.74,0.93,15.53,1.104
84,1082,0,17.80,16.73,0.94,15.65,1.137
85,1084,0,18.05,16.73,0.93,15.58,1.159
86,1084,0,18.91,16.73,0.93,15.63,1.211
87,1086,0,19.24,16.73,0.95,15.81,1.217
88,1086,0,19.61,16.74,0.94,15.74,1.246
89,1088,0,20.27,16.74,0.93,15.52,1.306
90,1088,0,20.55,16.73,0.94,15.69,1.310
91,1090,0,20.73,16.73,0.95,15.89,1.305
92,1090,0,20.66,16.73,0.96,16.05,1.287
93,1092,0,21.05,16.73,0.96,16.15,1.303
94,1092,0,20.87,16.74,0.96,16.03,1.301
95,1094,0,21.34,16.73,0.96,16.14,1.322
96,1094,0,21.66,16.73,0.96,16.08,1.347
97,1096,0,21.83,16.73,0.97,16.29,1.340
98,1096,0,22.14,16.73,0.97,16.31,1.357
99,1098,0,22.32,16.73,0.98,16.45,1.357
100,1098,0,22.56,16.73,0.96,16.12,1.399
101,1100,0,22.59,16.72,0.97,16.23,1.392
102,1100,0,22.77,16.73,0.97,16.31,1.396
103,1102,0,22.98,16.73,0.98,16.43,1.398
104,1102,0,23.23,16.73,0.96,16.10,1.443
105,1104,0,23.31,16.73,0.97,16.26,1.433
106,1104,0,23.58,16.73,0.98,16.47,1.431
107,1106,0,23.99,16.73,0.98,16.48,1.456
108,1106,0,24.12,16.73,1.00,16.80,1.435
109,1108,0,23.86,16.72,1.00,16.80,1.420
110,1108,0,24.14,16.72,0.99,16.63,1.452
111,1110,0,24.68,16.73,1.01,16.82,1.467
112,1110,0,25.14,16.73,1.00,16.69,1.506
113,1112,0,25.18,16.73,0.99,16.56,1.521
114,1112,0,25.35,16.73,1.02,17.08,1.484
115,1114,0,25.60,16.73,1.01,16.97,1.509
116,1114,0,25.31,16.73,0.99,16.61,1.524
117,1116,0,25.99,16.72,1.01,16.92,1.536
118,1116,0,26.45,16.73,1.01,16.90,1.564
119,1118,0,26.75,16.72,0.99,16.62,1.609
120,1118,0,27.07,16.72,1.00,16.70,1.621
121,1120,0,27.02,16.72,1.00,16.71,1.617
122,1120,0,27.71,16.72,1.00,16.69,1.660
123,1122,0,27.63,16.73,1.01,16.94,1.632
124,1122,0,27.50,16.73,1.04,17.36,1.584
125,1124,0,27.84,16.72,1.03,17.25,1.614
126,1124,0,27.78,16.73,1.02,17.15,1.620
127,1126,0,28.38,16.73,1.02,17.09,1.660
128,1126,0,28.98,16.72,1.04,17.37,1.669
129,1128,0,29.41,16.73,1.05,17.61,1.670
130,1128,0,29.49,16.72,1.06,17.66,1.670
131,1130,0,29.53,16.72,1.05,17.64,1.674
132,1130,0,29.79,16.72,1.03,17.28,1.724
133,1132,0,30.02,16.72,1.04,17.40,1.726
134,1132,0,30.23,16.72,1.04,17.37,1.741
135,1134,0,30.58,16.71,1.06,17.69,1.728
136,1134,0,31.24,16.72,1.06,17.79,1.756
137,1136,0,31.62,16.72,1.07,17.93,1.763
138,1136,0,31.62,16.72,1.07,17.96,1.761
139,1138,0,32.11,16.72,1.07,17.94,1.790
140,1138,0,32.47,16.72,1.07,17.93,1.811
141,1140,0,32.88,16.72,1.08,18.01,1.826
142,1140,0,33.23,16.72,1.07,17.94,1.852
143,1142,0,34.12,16.72,1.08,18.03,1.893
144,1142,0,34.30,16.72,1.09,18.26,1.878
145,1144,0,34.75,16.72,1.09,18.31,1.898
146,1144,0,35.03,16.72,1.10,18.36,1.908
147,1146,0,35.45,16.72,1.12,18.77,1.888
148,1146,0,36.08,16.72,1.12,18.68,1.932
149,1148,0,36.61,16.72,1.11,18.61,1.968
150,1148,0,36.89,16.71,1.09,18.28,2.018
151,1150,0,37.83,16.71,1.10,18.47,2.048
152,1150,0,38.61,16.72,1.13,18.88,2.045
153,1152,0,39.16,16.71,1.13,18.88,2.075
154,1152,0,39.61,16.71,1.12,18.74,2.113
