seq,pwm,rpm,thrust,voltage,current,watts,gpwatt
1,1000,0,0.00,12.67,0.88,11.20,0.000
2,1000,0,0.00,12.67,0.88,11.14,0.000
3,1002,0,0.00,12.66,0.88,11.17,0.000
4,1002,0,0.00,12.67,0.88,11.15,0.000
5,1004,0,0.00,12.67,0.88,11.13,0.000
6,1004,0,0.00,12.66,0.89,11.23,0.000
7,1006,0,0.00,12.67,0.88,11.17,0.000
8,1006,0,0.00,12.67,0.88,11.17,0.000
9,1008,0,0.00,12.66,0.88,11.16,0.000
10,1008,0,0.00,12.67,0.88,11.20,0.000
11,1010,0,0.00,12.67,0.88,11.12,0.000
12,1010,0,0.00,12.67,0.88,11.14,0.000
13,1012,0,0.00,12.67,0.89,11.21,0.000
14,1012,0,0.00,12.66,0.87,11.02,0.000
15,1014,0,0.00,12.66,0.89,11.22,0.000
16,1014,0,0.00,12.66,0.89,11.31,0.000
17,1016,0,0.00,12.66,0.89,11.24,0.000
18,1016,0,0.00,12.65,1.15,14.57,0.000
19,1018,0,0.00,12.65,1.47,18.57,0.000
20,1018,0,3.21,12.65,1.47,18.57,0.173
21,1020,0,5.03,12.65,1.38,17.48,0.287
22,1020,0,6.12,12.66,1.29,16.33,0.375
23,1022,0,6.48,12.65,1.22,15.47,0.419
24,1022,0,6.72,12.66,1.19,15.05,0.446
25,1024,0,7.12,12.65,1.19,15.01,0.474
26,1024,0,7.75,12.65,1.18,14.89,0.520
27,1026,0,8.81,12.65,1.15,14.58,0.604
28,1026,0,8.85,12.65,1.13,14.31,0.619
29,1028,0,9.27,12.65,1.12,14.15,0.655
30,1028,0,9.96,12.66,1.10,13.98,0.713
31,1030,0,10.54,12.65,1.10,13.88,0.759
32,1030,0,10.34,12.66,1.10,13.91,0.744
33,1032,0,10.29,12.65,1.09,13.84,0.744
34,1032,0,10.89,12.65,1.09,13.82,0.788
35,1034,0,11.12,12.65,1.09,13.86,0.803
36,1034,0,11.16,12.65,1.09,13.77,0.811
37,1036,0,11.05,12.66,1.09,13.78,0.802
38,1036,0,11.04,12.66,1.10,13.93,0.792
39,1038,0,10.93,12.65,1.10,13.90,0.786
40,1038,0,11.18,12.65,1.10,13.93,0.803
41,1040,0,11.04,12.65,1.10,13.94,0.792
42,1040,0,11.12,12.65,1.11,14.02,0.793
43,1042,0,10.96,12.65,1.12,14.14,0.775
